title,reviewer_name,num_reviews,num_followers,star_rating,review_text,num_likes,num_comments
The Stolen Heir,astarion's darling (wingspan matters) - booksnpenguins ,838,"3,665",4,"It is hard to explain the savagery of hope.
Dear Holly Black, I'm sorry for being selfish and devouring in a matter of hours the book it took you months of hard work to write, but I swear it wasn't my fault.Every time I put it down, it kept calling my name.Picture me currently howling at the moon, crying my eyeballs out and also throwing up a bit.All at the same time.IT. WAS. JUST. THAT. GOOD.One advice I feel like I'm allowed to give you guys is this: don't go into this thinking it's TCP or that Oak/Wren are Jude and Cardan 2.0, because you'd only be preparing yourself for disappointment and it might spoil your enjoyment of the novel.Just read it as its own story and buckle up. This is only the beginning.Holly Black writes the best and cruelest fairytales and even if I've apparently finally outgrown YA books, I'll never stop loving this world she's created.It's much more than what the book genre it's defined by.This entire saga transcends literature barriers and age limits.It's a tale for the past and for the future, and overall a present of the best kind.

🧚𝗧𝗛𝗘 𝗦𝗧𝗢𝗟𝗘𝗡 𝗛𝗘𝗜𝗥 - 𝗕𝗬 𝗛𝗢𝗟𝗟𝗬 𝗕𝗟𝗔𝗖𝗞🧚★𝗙𝗜𝗡𝗔𝗟 𝗥𝗔𝗧𝗜𝗡𝗚𝗦: ⭐⭐⭐⭐★𝗬𝗔/𝗡𝗔/𝗔: 🆈🅰★𝗦𝗘𝗥𝗜𝗘𝗦: 𝚃𝙷𝙴 𝚂𝚃𝙾𝙻𝙴𝙽 𝙷𝙴𝙸𝚁 𝙳𝚄𝙾𝙻𝙾𝙶𝚈 #𝟷 - 𝙵𝙾𝙻𝙺 𝙾𝙵 𝙰𝙸𝚁 𝚂𝙿𝙸𝙽-𝙾𝙵𝙵 𝙱𝚄𝚃 𝙲𝙰𝙽 𝙱𝙴 𝚁𝙴𝙰𝙳 𝙰𝚂 𝙰 𝚂𝚃𝙰𝙽𝙳𝙰𝙻𝙾𝙽𝙴★𝗣𝗢𝗩: 𝙵𝙸𝚁𝚂𝚃-𝙿𝙴𝚁𝚂𝙾𝙽 - 𝙿𝚁𝙴𝚂𝙴𝙽𝚃 𝚃𝙴𝙽𝚂𝙴★𝗚𝗘𝗡𝗥𝗘 𝗔𝗡𝗗 𝗨𝗡𝗗𝗘𝗥𝗧𝗢𝗡𝗘𝗦: 𝙵𝙰𝙽𝚃𝙰𝚂𝚈 - 𝙵𝙰𝙸𝚁𝙸𝙴 - 𝚄𝚁𝙱𝙰𝙽 𝙵𝙰𝙽𝚃𝙰𝚂𝚈 - 𝚂𝚄𝙿𝙴𝚁𝙽𝙰𝚃𝚄𝚁𝙰𝙻★𝗧𝗥𝗢𝗣𝗘𝗦: 𝙽𝙾𝙽𝙴★𝗖𝗛𝗔𝗥𝗔𝗖𝗧𝗘𝗥𝗦: 👥👥👥/5 (𝙲𝙰𝙽'𝚃 𝚆𝙰𝙸𝚃 𝚃𝙾 𝚂𝙴𝙴 𝙼𝙾𝚁𝙴 𝙾𝙵 𝚃𝙷𝙴𝙼)★𝗪𝗥𝗜𝗧𝗜𝗡𝗚: ✍🏼✍🏼✍🏼✍🏼✍🏼/5 (𝚀𝚄𝙴𝙴𝙽 𝙷𝙾𝙻𝙻𝚈 𝙱𝙻𝙰𝙲𝙺!)★𝗣𝗟𝗢𝗧: 📜📜📜📜/5 (𝚀𝚄𝙴𝚂𝚃-𝙻𝙸𝙺𝙴 𝙰𝙳𝚅𝙴𝙽𝚃𝚄𝚁𝙴𝚂)★𝗗𝗔𝗥𝗞 𝗧𝗛����𝗠𝗘𝗦 & 𝗧𝗥𝗜𝗚𝗚𝗘𝗥 𝗪𝗔𝗥𝗡𝗜𝗡𝗚𝗦: 💀💀💀/5 (𝙷𝙾𝚁𝚁𝙸𝙱𝙻𝙴 𝙿𝙴𝙾𝙿𝙻𝙴 𝙳𝙾𝙸𝙽𝙶 𝙷𝙾𝚁𝚁𝙸𝙱𝙻𝙴 𝚃𝙷𝙸𝙽𝙶𝚂 - 𝚂𝙴𝙼𝙸 𝙶𝚁𝙰𝙿𝙷𝙸𝙲 𝚃𝙾𝚁𝚃𝚄𝚁𝙴/𝚅𝙸𝙾𝙻𝙴𝙽𝙲𝙴/𝙼𝚄𝚁𝙳𝙴𝚁)★𝗦𝗠𝗨𝗧 𝗤𝗨𝗔𝗟𝗜𝗧𝗬: 𝙲𝙻𝙴𝙰𝙽 (𝙸𝚂 𝙼𝙴𝙽𝚃𝙸𝙾𝙽𝙴𝙳 𝚃𝙷𝙰𝚃 𝙼𝙼𝙲 𝙷𝙰𝙳 𝚅𝙰𝚁𝙸𝙾𝚄𝚂 𝙿𝙰𝚁𝚃𝙽𝙴𝚁𝚂 𝙸𝙽 𝚃𝙷𝙴 𝙿𝙰𝚂𝚃, 𝚃𝙷𝙾)★𝗦𝗠𝗨𝗧 𝗜𝗡𝗧𝗘𝗡𝗦𝗜𝗧𝗬 & 𝗤𝗨𝗔𝗡𝗧𝗜𝗧𝗬: 🚒/5 (𝙰 𝙲𝙾𝚄𝙿𝙻𝙴 𝙿𝙰𝚂𝚂𝙸𝙾𝙽𝙰𝚃𝙴 𝙰𝙽𝙳 𝙼𝙾𝙽𝚂𝚃𝙴𝚁𝚈 𝚃𝙴𝙴𝙽 𝙺𝙸𝚂𝚂𝙴𝚂)★𝗘𝗫𝗣𝗟𝗜𝗖𝗜𝗧𝗡𝗘𝗦𝗦: 🤐/5 (𝙽𝙾𝚃𝙷𝙸𝙽𝙶 𝚃𝙾 𝙲𝙾𝙽𝙵𝙴𝚂𝚂 𝚃𝙾 𝚈𝙾𝚄𝚁 𝙻𝙾𝙲𝙰𝙻 𝙿𝚁𝙸𝙴𝚂𝚃)★𝗥𝗢𝗠𝗔𝗡𝗖𝗘: 🌹🌹🌹/5 (𝙸𝚃'𝚂 𝙲𝙾𝙼𝙿𝙻𝙸𝙲𝙰𝚃𝙴𝙳 𝙰𝙽𝙳 𝙾𝙵 𝙲𝙾𝚄𝚁𝚂𝙴 𝚆𝙴 𝚂𝙷𝙸𝙿)★𝗟𝗢𝗩𝗘 𝗧𝗥𝗜𝗔𝗡𝗚𝗟𝗘: 𝙽𝙾𝙽𝙴/5★𝗠𝗔𝗜𝗡 𝗥𝗢𝗠𝗔𝗡𝗖𝗘: 𝙵/𝙼★𝗥𝗘𝗣: 𝙽𝙾𝙽𝙴 𝚁𝙴𝙻𝙴𝚅𝙰𝙽𝚃★𝗘𝗡𝗘𝗠𝗜𝗘𝗦-𝗧𝗢-𝗟𝗢𝗩𝗘𝗥𝗦𝗡𝗘𝗦𝗦: 🖤/5▰▰▰▰▰▰▰▰▰▰▰▰🔻𝙳𝙴𝙰𝚁 𝙵𝙴𝙻𝙻𝙾𝚆 𝚁𝙴𝙰𝙳𝙴𝚁𝚂 𝙰𝙽𝙳 𝙹𝚄𝚁𝙳𝙰𝙽 𝙴𝙽𝚃𝙷𝚄𝚂𝙸𝙰𝚂𝚃𝚂. 𝙸 𝙹𝚄𝚂𝚃 𝚆𝙰𝙽𝚃𝙴𝙳 𝚃𝙾 𝙻𝙴𝚃 𝚈𝙾𝚄 𝙺𝙽𝙾𝚆 𝙸'𝙻𝙻 𝙿𝚄𝚃 𝙼𝚈 𝙴𝙽𝚃𝙸𝚁𝙴 𝚁𝙴𝚅𝙸𝙴𝚆 𝙸𝙽 𝚃𝙷𝙴 𝚂𝙿𝙾𝙸𝙻𝙴𝚁 𝚃𝙰𝙶 𝙵𝙾𝚁 𝙽𝙾𝚆 (𝙴𝚅𝙴𝙽 𝙸𝙵 𝚃𝙷𝙴 𝚁𝙴𝚅𝙸𝙴𝚆 𝙸𝚃𝚂𝙴𝙻𝙵 𝙾𝙽𝙻𝚈 𝙲𝙾𝙽𝚃𝙰𝙸𝙽𝚂 𝚅𝙰𝙶𝚄𝙴 𝙳𝙴𝚃𝙰𝙸𝙻𝚂), 𝚂𝙾 𝚃𝙷𝙰𝚃 𝙸𝚃 𝚆𝙾𝙽'𝚃 𝚁𝚄𝙸𝙽 𝚃𝙷𝙴 𝙴𝚇𝙿𝙴𝚁𝙸𝙴𝙽𝙲𝙴 𝙾𝙵 𝚃𝙷𝙾𝚂𝙴 𝚆𝙷𝙾 𝚂𝚃𝙸𝙻𝙻 𝙷𝙰𝚅𝙴𝙽'𝚃 𝚁𝙴𝙰𝙳/𝙰𝚁𝙴 𝙲𝚄𝚁𝚁𝙴𝙽𝚃𝙻𝚈 𝚁𝙴𝙰𝙳𝙸𝙽𝙶 𝚃𝙷𝙴 𝙱𝙾𝙾𝙺. 𝙵𝙾𝚁 𝚃𝙷𝙾𝚂𝙴 𝚆𝙷𝙾 𝚆𝙸𝙻𝙻 𝙱𝙴 𝙱𝚁𝙰𝚅𝙴 𝙰𝙽𝙳 𝙲𝙰𝙽'𝚃 𝚆𝙰𝙸𝚃, 𝙸'𝙻𝙻 𝙰𝙻𝚂𝙾 𝙿𝚄𝚃 𝚂𝙾𝙼𝙴 𝙾𝙵 𝙼𝚈 𝙵𝙰𝚅𝙾𝚁𝙸𝚃𝙴 𝚀𝚄𝙾𝚃𝙴𝚂 𝙰𝚃 𝚃𝙷𝙴 𝙱𝙾𝚃𝚃𝙾𝙼 𝙾𝙵 𝚃𝙷𝙴 𝚁𝙴𝚅𝙸𝙴𝚆.𝙻𝙾𝙽𝙶 𝙻𝙸𝚅��� 𝚃𝙷𝙴 𝚂𝙽𝙰𝙺𝙴 𝙺𝙸𝙽𝙶 𝙰𝙽𝙳 𝙷𝙸𝚂 𝙼𝚄𝚁𝙳𝙴𝚁𝙾𝚄𝚂 𝚂𝚆𝙴𝙴𝚃 𝙽𝙴𝙼𝙴𝚂𝙸𝚂, 𝚂𝚆𝙴𝙴𝚃 𝚅𝙸𝙻𝙻𝙰𝙸𝙽, 𝙷𝙸𝚂 𝙳𝙰𝚁𝙻𝙸𝙽𝙶 𝙶𝙾𝙳.🔻I'll start by saying that, yes, this is definitely a TCP spin-off and it certainly lives up to the legacy of its book parent.‼️𝗦𝗨𝗣𝗘𝗥 𝗦𝗣𝗢𝗜𝗟𝗘𝗥 𝗔𝗛𝗘𝗔𝗗 Not gonna lie, I was expecting to meet older Jude and Cardan, but they were only just mentioned 𝗘𝗡𝗗 𝗢𝗙 𝗦𝗨𝗣𝗘𝗥 𝗦𝗣𝗢𝗜𝗟𝗘𝗥‼️ But you know what? I didn't miss them as much as I thought I would.Oak and Wren's journey is action-packed and filled with betrayals, pain and a bittersweet blooming alliance.I love that, while the writing style remained the same (as I've mentioned before, you totally feel like you're back in Elfhame), Wren's voice is perfectly distinguishable from Jude's.And Oak might be in contention with his brother-in-law for the role of Elfhame most handsome flirt.I enjoyed both Oak and Wren's adventures and their characterization, and while I didn't mind the tiny hint of romance we got here and there, I didn't care that it wasn't heart-wrenching in a typical jurdan style - that it was very subtle and innocent, and I surprisingly didn't care that there was very little of it.That's Holly Black for you. She could write about dogs farting Beethoven songs and I'd sit and appreciate the art.I admit, there were times I felt a bit overwhelmed by all the names and terms (some of which I shamelessly forgot about), but it was amazing to be back in this world and it was an honor to be gifted with yet another masterpiece.The Stolen Heir was ironically lighter than Cruel Prince in terms of plot, and at the same time, just as dark in the brutality of what the Folk consider legitimate.There was a certain scene in particular, toward the end, that made my skin crawl, and just Wren's story in general made me reconsider and appreciate the strength of her character even more.Overall, it's YA with a twist. And what a twist that is.THAT ENDING?!?Anyway, this was worth the bloodshot tired eyes; I think I'll add more to this review in the future but for now, this is it.And now, as promised, have some quotes!""Do we have something to hide?"" I ask.He smiles wider, giving me a tug toward the revelers. ""Always.""
""I have a bad habit,"" he saysm ""Of falling in love. With great regularity and to spectacular effect. You see, it never goes well.""
""Come!"" calls a shopkeepe. ""We have the finest jackets in a hundred leagues. Green as poison. Red as blood. Black as the heart of the King of Elfhame.""
He gives me a steady look. ""I hope you're not about to tell me that you hate it and you were just being polite.""""I don't hate it,"" I say softly. ""And I'm not polite.""He laughs at that. ""A delightful qualit.""
""They say that sister of yours has trapped the King in some bargain. Why else marry her? Why else do whatever she wants?""""She's going to want to wear your skull for a hat. And Cardan is going to laugh and laugh as she does.""
(っ◔◡◔)っ ♥ this review is teen penguin approved! ♥",359,0
The Stolen Heir,Sahil Javed,262,258,,"i'm sorry, the old holly black can't come to the phone right now. why? because she's doing hot girl shit",347,0
The Stolen Heir,Melanie,"1,203",101k,5,"“Your sister may have inherited your father’s gift for strategy, but you're the one who got his bloodlust.”
i loved this, it was perfect /for me/, but i still enjoyed the cruel prince a lot more (and jude + cardan a lot more). i also feel like some readers might not love that this is a quest storyline so they are constantly traveling throughout this, but that is also something i really enjoy in stories - so i feel extra biased. holly was really giving the creepy and dark fae side with this one and now i am forever screaming at the last scene.... well, until i get book two! trigger + content warnings: kidnapping, parental abuse, physical abuse, torture, abandonment, gore, violence, drugging, vomiting, captivity, murder, blood depictions, self harm to get blood for magic, mention of animal death, suicide mention in past, mention of death in childbirth, ptsd depictions, and a few scenes with bugs/insects/spiders. Blog | Instagram | Youtube | Ko-fi | Spotify | Twitch",330,0
The Stolen Heir,Avery (Taylor's version),235,728,3,"“Another girl might have frozen, but I am cold all the way through.”
I already know that this is going to be my most disappointing book of the year. If you know me or have at least seen some of my pre-book updates, you know how obsessive I was over this book, and I was freaking out over every single little detail. I LITERALLY CRIED WHEN I DIDN'T GET THE BOOK IN THE MAIL WHEN I WAS SUPPOSED TO (to be fair, I wasn't in the best place before that and not getting the book just made it even worse).and now I feel like a fool.What may have also impacted my reading experience was that I wasn't going through the best time while reading this, my mental health I guess you could say, wasn't doing good and that greatly affected my experience, pushing me into a reading/mental slump. I'd put it off for a bit and read a few comfort reads, which did help me. I don't think I'm all the way out of the slump, because I have no desire to pick up a book right now, but at least it was enough to finish this book.what also added to the fact was that I ADORED The Folk of the Air, and this was definitely not TFotA. I kept comparing the two books, which I knew I shouldn't have been doing but I couldn't help it. I couldn't get over Jurdan or the world or the plot.And then there was the actual book that caused me to dislike it.The PlotI think another factor that put me into the slump was the pacing. The beginning of this book just felt really slow- this is a traveling book which I typically have mixed feelings about because I like concrete settings and characters, and it really annoyed me in this one, which led into me having a slump.The things that I did love though were the mentions of Cardan and Jude- those few moments gave me life and I'm so excited to see them in the next book (yes, I am reading the next book because I want to read about Jude and Cardan so badly and I am a little curious about what happens)Thankfully I got back into the book like over halfway through, and the plot began to pick up a little bit, and the middle to end was wild.I'm also unsure how I feel about that ending. I'm kind of mad, because I was hoping it would save the book for me but it didn't. It just made me not like a certain character which is disappointing, because I already feel indifferent to the characters, which is also very disappointing.“It is hard to explain the savagery of hope.”The CharactersI miss Jude and Cardan beyond belief.I cannot picture Oak as a seventeen year old, I literally can't. And please don't remind me about his goat legs. I can excuse the horns, but the goat legs?? I loved Cardan's tail, but goat legs I just cannot imagine. I don't want to imagine them. But anyways, I kind of liked him I guess. He was cute at times, while other times he was really mysterious and you could tell Cardan taught him a few things. I honestly can't even think of a time he annoyed me, nor actually of a time he made me smile. I'd rather have a character who makes me mad than a character I feel nothing towards. GIVE ME CARDAN BACKI am also completely indifferent towards Suren/Wren. She does have a personality, an interesting one at that, but she also annoyed me, which I suppose is better than feeling nothing. The ending especially made me want to scream- she's bloodthirsty sure, but she can NEVER beat Jude. NO ONE beats Jude. I was so angry with her at the end that it literally ruined it for me, which is because I'm an extreme moodreader and let my emotions control me way too much. I must admit though, I felt terrible for her at times. What she had to go through was something no one should ever have to go through.I know nothing about Tiernan or Hyacinthe or whatever their names are, so I don't know what to say about those two.“The Folk adore Cardan, and they’re terrified of my sister, two excellent things. I hope they rule Elfhame for years and then pass it down to one of a dozen offspring. No need for me to be involved.”😭😭 Cardan and Jude >>>>>The RomanceNothing in the entire world will ever beat Cardan and Jude. You're probably thinking ""Avery, stop comparing the two, they aren't supposed to be alike!!"" and to that I say, I cannot stop myself and I honestly do not care anymore 😊But seriously, I feel like Wren and Oak didn't have much chemistry when they first kissed. Like, I felt no spark, nothing, zero zip nada. I really, really wish I could've loved them because I want to be invested in their relationship, especially after what happened at the end, but I literally cannot if I don't feel the chemistry. They have their cute moments, but I wanted so much more. Cardan and Jude were much more developed, mainly because they didn't kiss until much later but in this I couldn't really feel anything, like the flashbacks did nothing for me because I didn't care, which is upsetting.But anyways, I'm going to go cry into oblivion because I feel like a fool and I hate that I disliked this and now writing this out I want to rate the book lower because I realized that I like it much less than I thought I did. I'm so disappointed, especially since it's also my fault for not liking this because of my stupid head and brain, and I honestly hate myself for it.2.8 stars
“Sometimes life gives us the terrible gift of our own wishes come true.”
<><><><><><><><><>honestly? i'm just glad it's over. and right now, i'm not even sad, i'm annoyed. i'd been hyped up for this book for MONTHS, and here i am, rating it 3 stars, which in my system isn't a high ratingthis book put me into an awful reading slump that caused me to have to read TWO of my favorite rom-coms, not even just one.rtc<><><><><><><><><>Haha guess who lied about the final edit edit: i finally have the book and i'm terrified i'm going to ruin it for myself because i can't get over Jurdan what's wrong with me 😭FINAL EDIT: HAPPY RELEASE DAY AHH. MY BOOK BETTER GET HERE SUPER FAST BECAUSE I WANT TO READ IT SO BADLY. I JUST WANT JURDAN MENTIONS PLEASEEE 🥳🥳 and yes I did stay up until midnight just to type this out right when it's the 3rd.Edit again again: I just read the exclusive first chapter for this and oh my gosh. Also I heard Jurdan doesn't show up till book 2?? I can't wait until the second book ughh. Also I heard something about a Jurdan baby??? Don't take this from me, I've just heard it around. I'm unsure how I feel about it. On one hand, I don't think Cardan and Jude would have a baby. On the other....I wouldn't mind it if they did. I don't know lol Edit edit: did y'all see the quotes that have been posted online?? I'm even more excitedEdit again: I just realized Taryn's kid is gonna be in this. I don't know how to feel about this. BUT I NEED MORE JURDAN PLEASEEEE I'M MAINLY COMING FOR JURDAN😍😍😍😍😍😍Edit: OMG There's a cover!! <33OMG, I AM FREAKING OUT. WE GET MORE ELFHAME, MORE OAK, AND I BEG OF YOU, PLEASE TELL ME THAT THERE WILL BE CARDAN AND JUDE APPEARANCES!!",311,8
The Stolen Heir,toointofiction,240,281,5,"When his eyes meet mine, desire, as keen as any blade, bends the air between us. The moment slows. I want to bite his lip. To feel the heat of his skin. To slide my hands beneath his armor and trace the map of his scars.

Leave it to Holly Black to drive me absolutely insane using only the written word. Damn, that was an exceptional book. I couldn't stop reading even if I wanted to. I actually grew accustomed to Holly Black keeping a slow pace, at least at the beginning of most of her books, but not in this case. The Stolen Heir starts right away and gets right to the point. It was a pleasant surprise. Not to mention the much darker turn it takes than its predecessor. Like...wow!! 👀👀 I did not see it coming. However, nothing, and I mean NOTHING, beats that cruel and unfair cliffhanger of an ending. Nothing!! In fact, I can picture Holly Black sipping tea with Satan and cackling loudly at the utter shock she has dealt us. My brain is splashed all over the walls.Moreover, I had no doubt whatsoever that Holly Black would absolutely nail her characters. Suren/Wren is incredible and painfully relatable at times. Her character arc is mind-blowing, even though she still has a long way to go. She goes from the weak, unassuming faerie who can't even hold her own among her people to a powerful queen who brings her enemies to their knees. In many ways, she reminds me of Jude, specifically her distrust of the Folk as she has learned their cruelty the hard way. She also constantly needs to outwit those around her, although she isn't as skilled as Jude, and be accepted by them. Not to mention, her complete inability to realize that the charismatic, pretty Prince of Elfhame is irrevocably in love with her. It was funny in The Folk of the Air and it is still funny now.Furthermore, Oak, the unsurprisingly enigmatic and alluring Prince of Elfhame, messy blend of Jude and Cardan in the most delightful way possible. He is strategic and cunning, and he runs face first at the sight of any danger without thinking at all of his safety, just like Jude. He is also charming and flirty, with that captivating smile that makes others leave logic behind. Besides, he hides a deeply passionate and loyal young man within, exactly like our favorite delicate alcoholic flower, Cardan. There wasn't much of a character development for Oak in this book, but that's because Holly Black is clearly saving it for book 2 which will be from Oak's point of view. I can't wait!!In addition, other than all the major plot twists in the book, there is another thing I did not see coming but probably should've; Oak and Suren steaming up every place they go to with their uncontrollable tension! Holy horny teenagers, Holly Black! What made this especially shocking was the fact that the last time we read about Suren and Oak they were just a couple of sweet, innocent little kiddies. Now, they are teenagers full of hormones, and some scenes between them had me shooketh. Besides, they have exceptional dynamics and chemistry, and while Jude and Cardan will always be No. 1 for me, Oak and Suren are definitely impressive as a couple and I am anxious to see how their relationship develops, especially after what happens in the end of this book. I'm not getting over that one until it's resolved in book two. Also, my favorite part of their relationship is not only that Suren just can't see how Oak truly feels about her, but she goes as far as to think that he hates her. This is the one parallel between Suren x Oak and Jurdan that I love the most.On that note, I can't finish this review without mentioning my all-time favorite fictional babies, Jude and Cardan. While they didn't have much of a presence in this book, they did not make a physical appearance once, every mere mention of them by anyone had me squealing in delight and joy. A lot of it captured their collective energy so perfectly it was like reliving The Folk of the Air series all over again. There is something so special about the way your favorite ship is perceived from other people's point of view. I love them so much and I can't wait to get more of them in the next book. According to the Black, they will actually make an appearance in book two, and I'm so excited I could scream.",312,0
The Stolen Heir,"a reader, sometimes",192,12,4,"”It isn’t that mortals can’t be pretty—many of them are—but their beauty doesn’t make you feel pummeled by it. I feel a little pummeled by Oak’s beauty. If I look at him too long, I want to take a bite out of him.”suren feel free to bite me any day ;)",283,0
The Stolen Heir,ellie,359,"2,827",2,"2.5 stars⭐️ biggest plot twist of 2023 so far is me giving a Holly Black book two stars. this is one of those books that is so boring and shallow that it drains your energy so that even being a hater feels like too much effort. usually, books i give this type of rating to end up being the recipient of my all-consuming loathing it stirred within me. but this was so bland that i can’t even really detail every which way this flopped.we all know Holly Black knows how to write tension and chemistry like no other. we have seen it, adored it, revelled in it, lost our damn minds reading it. so you’d think she’s be able to write a new set of characters who have tension and chemistry, right? right????it was genuinely painful, at times, to read the sheer lack of chemistry between Oak and Wren. it is truly astronomical how unromantic they are as a pairing. Holly Black puts very little effort into convincing us that we should be rooting for the pair— we get like two flashbacks to when they were kids and she thinks that makes up for the lack of bonding we get in the present. their connection was so surface level. and as a result the big cliffhanger ending has zero gut wrenching impact because they still felt like generic strangers. they weren’t anything special— no passion nor intensity, no pining or tension. i truly don’t know how to fully articulate the stale blandness of them lmao. no words that exist in my English vocabulary does their lack of chemistry justice. Oak was a flop. i truly couldn’t care less about him. he is not even worth my time. he felt like a caricature that needed so much more fleshing out. there was nothing unique about him, nothing that i found riveting or special. Wren was a disappointment. she was set up to be this feral unhinged little weirdo that was gonna provide us with some fun af energy. but half the time she was just like an empty shell with no real thoughts or feelings or motivations (and i will admit there is a slight spoiler that could explain this but i don’t think it was actually Holly Black’s intent to make her this dull💀). she was so incredibly passive when she had the potential to be far more complex than what she was. whenever she was presented with an issue, a betrayal, an attack etc. it’s like she had the memory of a goldfish and forgot why she shouldn’t trust a certain person or why she should run away. her backstory in the beginning was set up to be so fascinating (then the reveals about her later were fun af too), but none of it really goes anywhere? there’s so much info-dumping that it was very overwhelming— one of my friends legit had to send me voice notes to explain the plot to me because my brain was scrambled it was that confusing. the plot doesn’t make sense or become interesting until like the final 10%? also the amount of conversations that the characters all apparently had but we’re not privy to them drove me insane😭 no wonder im not convinced of the connections and the depth of the story when you don’t show me them all bonding?! it’s likely why i wasn’t attached to anyone or convinced of the depth of the characters and the their dynamics. i ultimately feel like this could have been fleshed out waaaaay more. this felt like a rough first draft and not a finished manuscript ready for publication.disappointed is an understatement.",268,0
The Stolen Heir,Phuong ✯,653,"7,276",2,"– 2 starsthe first disappointment of the year goes to The Stolen Heir!i tried to not go into this book with high expectation, because there is just no way Holly Black can top judecardan. but then how can i not go into this book with certain expectations, cause THIS IS THE WOMEN WHO CREATED JUDECARDAN!?!?!needless to say, the book didn’t meet my expectations. i was excited to be back in Elfame, but my excitement for this fantasy world quickly vanished. Wren/Suren and Oak are different than Jude and Cardan (as they should be), but they are not very compelling to read about. Holly Black tried to make Wren another girlboss, but it’s not enough to only show that in the last couple of chapters for a shocking ending, when for the most part of the book all Wren does is whine that she wants to be loved. Oak on the other hand … apparently he is very charming. a feat everyone and their mother tells me, but i don’t really see it?just the cherry on top of this dull book is that Jude and Cardan are mentioned quite a lot of times, but never make an appearance in the book. I WAS ROBBED YOUR HONOR!!! in conclusion, High Queen Jude and High King Cardan stole the show without even appearing and that’s a fact. 💅 will be reading the next book in my continued quest for judecardan crumbs. 🤡",262,0
The Stolen Heir,Margaret M - Back properly in Feb - (so much catching up to do),513,"1,403",4,"“I had heard the stories, but it was another thing to be inside it, to feel it surround me”And this is the new fantasy world of ‘Stolen Heir’ ruled by terror and greed, inhabited by a plethora of fantastical creatures like trolls, stick creatures, falcon soldiers, hooved men, and the invisible occupants of Stone forest, but with the same intrigue and eagerly waited endings that Holly Black is known for.This is a story and a journey involving, among others, Wren / Suren and Oak / The Prince of Elfhame, an emotional one, a coming of age, and a mission to return 'Mellith's heart which requires a physical journey and one where battles are numerous and the terrain is unforgiving. The Plot  Wren is a child isolated and continually hunted by the tormenters of the ‘Court of Teeth’ (a bit off the wall but anyway). The prince is a flatterer, a charmer but most of all a deceiver, which keeps a tension between Wren and Oak throughout the story. From the moment they meet, until we come to that shocking ending we are kept pondering who really is “the deceiver” and “the deceived”? in an unpredictable and action-packed conclusion to this first part of the duology.This book is a journey, of different kinds. One physical as the main characters make their way through the treacherous landscape of the Stone forest, with various courts at play but the other is the journey of the friendship and budding romance between Wren and Oak that captivates the reader. Wren’s journey requires one thing and that is to trust Oak again. A young man who has betrayed her once and is set to again, but this time their feelings towards each other are tested and challenged as the chemistry ignites but the notions of trust are as ever - illusive.Review and Comments  There isn't much of a plot to write about but that is not to say there is anything missing. why says you? The whole book is a journey with lots of events happening en route. It is action packed with many twists and surprises, and the reader is left in suspense as to the real purpose of this mission. This has great character development, particularly within Wren, who strangely enough I absolutely love as a character, and praise to Holly Black for creating a central female character that does not confirm to the stereotypical badass 'bitch' in Fantasy stories. It was Oak that got on my 'goat' at times - sorry for the pun. I'd like to see some heroism in him, you know 'man up' instead of all this 'hoofing' around - sorry I've done it again!!!Love Holly Black as a Fantasy writer, along with Sarah J Maas of course. So if you are interested in Fantasy, The folk of Air series is wonderful and this is shaping up to being another exciting series, but just bear in mind Holly Black starts slow.Imaginative, action packed, and such a joy to read.",220,0
The Stolen Heir,emma,"1,994",63.2k,3,"was this a hate read?i still don't know.in fact, since i finished this book 2 months ago (do not say anything about how behind i am on reviews. i'm sensitive)...i haven't thought about it at all.that's really all i can say.bottom line: i have hated holly black books, and i have truly enjoyed holly black books, but for the most part i just feel this.",212,5
The Stolen Heir,PoppyflowerJJ ,217,,5,"5/5 ⭐0/5 🌶️The Stolen Heir is the first book of Holly Black's planned Stolen Heir Duology. The main characters are Wren and Oak. I am so excited to be back in Elfhame and in the lands of faerie. I did tear up once or twice, I really feel for Wren. Her characters is raw, real and painful. I loved the writing, the familial angst/trauma, the riddles and twists and turns. And Oak. His characters is stunning with just enough cruelty, betrayal, faerie cunning of a cruel prince but with new twists and heartbreak. The second installment is going to be perfect! Holly Black is the queen of betrayals, secrets and cleverly concealed lies.Quotes: “I have little hope that will chase her off, but I have little hope at all.”“It would be safer if I hated him. Since I cannot, perhaps it is good that he now hates me.”“He’s the kind of beautiful that makes people want to smash things.”“My sister thinks that she’s the only one who can take poison, but I am poison,” he whispers, eyes half-closed, talking to himself. “Poison in my blood. I poison everything I touch.”“My greatest weakness has always been my desire for love. It is a yawning chasm within me, and the more that I reach for it, the more easily I am tricked. I am a walking bruise, an open sore. If Oak is masked, I am a face with all the skin ripped off. Over and over, I have told myself that I need to guard against my own yearnings, but that hasn’t worked.” “Fear is not love, but it can appear much the same.”",215,2
The Stolen Heir,;3,456,"1,165",3,monster girl x goat boy shenanigans 🫶,200,0
